"Notes"	"Year"	"Year Code"	"Month"	"Month Code"	"State"	"State Code"	"Age of Mother"	"Age of Mother Code"	Births
	"2003"	"2003"	"January"	"1"	"Idaho"	"16"	"40-44 years"	"40-44"	21
	"2003"	"2003"	"January"	"1"	"Illinois"	"17"	"Under 15 years"	"15"	31
	"2003"	"2003"	"January"	"1"	"Illinois"	"17"	"15-19 years"	"15-19"	1476
	"2003"	"2003"	"January"	"1"	"Illinois"	"17"	"20-24 years"	"20-24"	3514
	"2003"	"2003"	"January"	"1"	"Illinois"	"17"	"25-29 years"	"25-29"	3804
	"2003"	"2003"	"January"	"1"	"Illinois"	"17"	"30-34 years"	"30-34"	3624
	"2003"	"2003"	"January"	"1"	"Illinois"	"17"	"35-39 years"	"35-39"	1758
	"2003"	"2003"	"January"	"1"	"Illinois"	"17"	"40-44 years"	"40-44"	381
	"2003"	"2003"	"January"	"1"	"Illinois"	"17"	"45-49 years"	"45-49"	20
	"2003"	"2003"	"January"	"1"	"Indiana"	"18"	"15-19 years"	"15-19"	734
	"2003"	"2003"	"January"	"1"	"Indiana"	"18"	"20-24 years"	"20-24"	2054
	"2003"	"2003"	"January"	"1"	"Indiana"	"18"	"25-29 years"	"25-29"	1944
	"2003"	"2003"	"January"	"1"	"Indiana"	"18"	"30-34 years"	"30-34"	1402
	"2003"	"2003"	"January"	"1"	"Indiana"	"18"	"35-39 years"	"35-39"	540
	"2003"	"2003"	"January"	"1"	"Indiana"	"18"	"40-44 years"	"40-44"	138
	"2003"	"2003"	"January"	"1"	"Iowa"	"19"	"15-19 years"	"15-19"	299
	"2003"	"2003"	"January"	"1"	"Iowa"	"19"	"20-24 years"	"20-24"	782
	"2003"	"2003"	"January"	"1"	"Iowa"	"19"	"25-29 years"	"25-29"	909
	"2003"	"2003"	"January"	"1"	"Iowa"	"19"	"30-34 years"	"30-34"	708
	"2003"	"2003"	"January"	"1"	"Iowa"	"19"	"35-39 years"	"35-39"	269
	"2003"	"2003"	"January"	"1"	"Iowa"	"19"	"40-44 years"	"40-44"	55
	"2003"	"2003"	"January"	"1"	"Kansas"	"20"	"15-19 years"	"15-19"	364
	"2003"	"2003"	"January"	"1"	"Kansas"	"20"	"20-24 years"	"20-24"	952
	"2003"	"2003"	"January"	"1"	"Kansas"	"20"	"25-29 years"	"25-29"	901
	"2003"	"2003"	"January"	"1"	"Kansas"	"20"	"30-34 years"	"30-34"	729
	"2003"	"2003"	"January"	"1"	"Kansas"	"20"	"35-39 years"	"35-39"	271
	"2003"	"2003"	"January"	"1"	"Kansas"	"20"	"40-44 years"	"40-44"	84
	"2003"	"2003"	"January"	"1"	"Kentucky"	"21"	"Under 15 years"	"15"	11
	"2003"	"2003"	"January"	"1"	"Kentucky"	"21"	"15-19 years"	"15-19"	557
	"2003"	"2003"	"January"	"1"	"Kentucky"	"21"	"20-24 years"	"20-24"	1392
	"2003"	"2003"	"January"	"1"	"Kentucky"	"21"	"25-29 years"	"25-29"	1200
	"2003"	"2003"	"January"	"1"	"Kentucky"	"21"	"30-34 years"	"30-34"	797
	"2003"	"2003"	"January"	"1"	"Kentucky"	"21"	"35-39 years"	"35-39"	327
	"2003"	"2003"	"January"	"1"	"Kentucky"	"21"	"40-44 years"	"40-44"	75
	"2003"	"2003"	"January"	"1"	"Louisiana"	"22"	"Under 15 years"	"15"	19
	"2003"	"2003"	"January"	"1"	"Louisiana"	"22"	"15-19 years"	"15-19"	796
	"2003"	"2003"	"January"	"1"	"Louisiana"	"22"	"20-24 years"	"20-24"	1793
	"2003"	"2003"	"January"	"1"	"Louisiana"	"22"	"25-29 years"	"25-29"	1332
	"2003"	"2003"	"January"	"1"	"Louisiana"	"22"	"30-34 years"	"30-34"	953
	"2003"	"2003"	"January"	"1"	"Louisiana"	"22"	"35-39 years"	"35-39"	434
	"2003"	"2003"	"January"	"1"	"Louisiana"	"22"	"40-44 years"	"40-44"	76
	"2003"	"2003"	"January"	"1"	"Maine"	"23"	"15-19 years"	"15-19"	108
	"2003"	"2003"	"January"	"1"	"Maine"	"23"	"20-24 years"	"20-24"	295
	"2003"	"2003"	"January"	"1"	"Maine"	"23"	"25-29 years"	"25-29"	292
	"2003"	"2003"	"January"	"1"	"Maine"	"23"	"30-34 years"	"30-34"	251
	"2003"	"2003"	"January"	"1"	"Maine"	"23"	"35-39 years"	"35-39"	121
	"2003"	"2003"	"January"	"1"	"Maine"	"23"	"40-44 years"	"40-44"	25
	"2003"	"2003"	"January"	"1"	"Maryland"	"24"	"Under 15 years"	"15"	10
	"2003"	"2003"	"January"	"1"	"Maryland"	"24"	"15-19 years"	"15-19"	524
	"2003"	"2003"	"January"	"1"	"Maryland"	"24"	"20-24 years"	"20-24"	1220
	"2003"	"2003"	"January"	"1"	"Maryland"	"24"	"25-29 years"	"25-29"	1482
	"2003"	"2003"	"January"	"1"	"Maryland"	"24"	"30-34 years"	"30-34"	1663
	"2003"	"2003"	"January"	"1"	"Maryland"	"24"	"35-39 years"	"35-39"	913
	"2003"	"2003"	"January"	"1"	"Maryland"	"24"	"40-44 years"	"40-44"	204
	"2003"	"2003"	"January"	"1"	"Massachusetts"	"25"	"15-19 years"	"15-19"	399
	"2003"	"2003"	"January"	"1"	"Massachusetts"	"25"	"20-24 years"	"20-24"	1000
	"2003"	"2003"	"January"	"1"	"Massachusetts"	"25"	"25-29 years"	"25-29"	1454
	"2003"	"2003"	"January"	"1"	"Massachusetts"	"25"	"30-34 years"	"30-34"	2109
	"2003"	"2003"	"January"	"1"	"Massachusetts"	"25"	"35-39 years"	"35-39"	1095
	"2003"	"2003"	"January"	"1"	"Massachusetts"	"25"	"40-44 years"	"40-44"	256
	"2003"	"2003"	"January"	"1"	"Massachusetts"	"25"	"45-49 years"	"45-49"	11
	"2003"	"2003"	"January"	"1"	"Michigan"	"26"	"Under 15 years"	"15"	18
	"2003"	"2003"	"January"	"1"	"Michigan"	"26"	"15-19 years"	"15-19"	1055
	"2003"	"2003"	"January"	"1"	"Michigan"	"26"	"20-24 years"	"20-24"	2561
	"2003"	"2003"	"January"	"1"	"Michigan"	"26"	"25-29 years"	"25-29"	2940
	"2003"	"2003"	"January"	"1"	"Michigan"	"26"	"30-34 years"	"30-34"	2528
	"2003"	"2003"	"January"	"1"	"Michigan"	"26"	"35-39 years"	"35-39"	1084
	"2003"	"2003"	"January"	"1"	"Michigan"	"26"	"40-44 years"	"40-44"	205
	"2003"	"2003"	"January"	"1"	"Michigan"	"26"	"45-49 years"	"45-49"	19
	"2003"	"2003"	"January"	"1"	"Minnesota"	"27"	"15-19 years"	"15-19"	380
	"2003"	"2003"	"January"	"1"	"Minnesota"	"27"	"20-24 years"	"20-24"	1176
	"2003"	"2003"	"January"	"1"	"Minnesota"	"27"	"25-29 years"	"25-29"	1491
	"2003"	"2003"	"January"	"1"	"Minnesota"	"27"	"30-34 years"	"30-34"	1439
	"2003"	"2003"	"January"	"1"	"Minnesota"	"27"	"35-39 years"	"35-39"	675
	"2003"	"2003"	"January"	"1"	"Minnesota"	"27"	"40-44 years"	"40-44"	164
	"2003"	"2003"	"January"	"1"	"Mississippi"	"28"	"Under 15 years"	"15"	15
	"2003"	"2003"	"January"	"1"	"Mississippi"	"28"	"15-19 years"	"15-19"	561
	"2003"	"2003"	"January"	"1"	"Mississippi"	"28"	"20-24 years"	"20-24"	1227
	"2003"	"2003"	"January"	"1"	"Mississippi"	"28"	"25-29 years"	"25-29"	895
	"2003"	"2003"	"January"	"1"	"Mississippi"	"28"	"30-34 years"	"30-34"	534
	"2003"	"2003"	"January"	"1"	"Mississippi"	"28"	"35-39 years"	"35-39"	231
	"2003"	"2003"	"January"	"1"	"Mississippi"	"28"	"40-44 years"	"40-44"	52
	"2003"	"2003"	"January"	"1"	"Missouri"	"29"	"Under 15 years"	"15"	10
	"2003"	"2003"	"January"	"1"	"Missouri"	"29"	"15-19 years"	"15-19"	711
	"2003"	"2003"	"January"	"1"	"Missouri"	"29"	"20-24 years"	"20-24"	1805
	"2003"	"2003"	"January"	"1"	"Missouri"	"29"	"25-29 years"	"25-29"	1655
	"2003"	"2003"	"January"	"1"	"Missouri"	"29"	"30-34 years"	"30-34"	1279
	"2003"	"2003"	"January"	"1"	"Missouri"	"29"	"35-39 years"	"35-39"	529
	"2003"	"2003"	"January"	"1"	"Missouri"	"29"	"40-44 years"	"40-44"	110
	"2003"	"2003"	"January"	"1"	"Montana"	"30"	"15-19 years"	"15-19"	102
	"2003"	"2003"	"January"	"1"	"Montana"	"30"	"20-24 years"	"20-24"	252
	"2003"	"2003"	"January"	"1"	"Montana"	"30"	"25-29 years"	"25-29"	231
	"2003"	"2003"	"January"	"1"	"Montana"	"30"	"30-34 years"	"30-34"	189
	"2003"	"2003"	"January"	"1"	"Montana"	"30"	"35-39 years"	"35-39"	100
	"2003"	"2003"	"January"	"1"	"Montana"	"30"	"40-44 years"	"40-44"	27
	"2003"	"2003"	"January"	"1"	"Nebraska"	"31"	"15-19 years"	"15-19"	194
	"2003"	"2003"	"January"	"1"	"Nebraska"	"31"	"20-24 years"	"20-24"	536
	"2003"	"2003"	"January"	"1"	"Nebraska"	"31"	"25-29 years"	"25-29"	611
	"2003"	"2003"	"January"	"1"	"Nebraska"	"31"	"30-34 years"	"30-34"	446
	"2003"	"2003"	"January"	"1"	"Nebraska"	"31"	"35-39 years"	"35-39"	185
	"2003"	"2003"	"January"	"1"	"Nebraska"	"31"	"40-44 years"	"40-44"	44
	"2003"	"2003"	"January"	"1"	"Nevada"	"32"	"15-19 years"	"15-19"	288
	"2003"	"2003"	"January"	"1"	"Nevada"	"32"	"20-24 years"	"20-24"	701
	"2003"	"2003"	"January"	"1"	"Nevada"	"32"	"25-29 years"	"25-29"	684
	"2003"	"2003"	"January"	"1"	"Nevada"	"32"	"30-34 years"	"30-34"	590
	"2003"	"2003"	"January"	"1"	"Nevada"	"32"	"35-39 years"	"35-39"	297
	"2003"	"2003"	"January"	"1"	"Nevada"	"32"	"40-44 years"	"40-44"	54
	"2003"	"2003"	"January"	"1"	"New Hampshire"	"33"	"15-19 years"	"15-19"	71
	"2003"	"2003"	"January"	"1"	"New Hampshire"	"33"	"20-24 years"	"20-24"	212
	"2003"	"2003"	"January"	"1"	"New Hampshire"	"33"	"25-29 years"	"25-29"	289
	"2003"	"2003"	"January"	"1"	"New Hampshire"	"33"	"30-34 years"	"30-34"	344
	"2003"	"2003"	"January"	"1"	"New Hampshire"	"33"	"35-39 years"	"35-39"	177
	"2003"	"2003"	"January"	"1"	"New Hampshire"	"33"	"40-44 years"	"40-44"	27
	"2003"	"2003"	"January"	"1"	"New Jersey"	"34"	"15-19 years"	"15-19"	648
	"2003"	"2003"	"January"	"1"	"New Jersey"	"34"	"20-24 years"	"20-24"	1602
	"2003"	"2003"	"January"	"1"	"New Jersey"	"34"	"25-29 years"	"25-29"	2359
	"2003"	"2003"	"January"	"1"	"New Jersey"	"34"	"30-34 years"	"30-34"	2910
	"2003"	"2003"	"January"	"1"	"New Jersey"	"34"	"35-39 years"	"35-39"	1632
	"2003"	"2003"	"January"	"1"	"New Jersey"	"34"	"40-44 years"	"40-44"	348
	"2003"	"2003"	"January"	"1"	"New Jersey"	"34"	"45-49 years"	"45-49"	17
	"2003"	"2003"	"January"	"1"	"New Mexico"	"35"	"Under 15 years"	"15"	10
	"2003"	"2003"	"January"	"1"	"New Mexico"	"35"	"15-19 years"	"15-19"	378
	"2003"	"2003"	"January"	"1"	"New Mexico"	"35"	"20-24 years"	"20-24"	722
	"2003"	"2003"	"January"	"1"	"New Mexico"	"35"	"25-29 years"	"25-29"	548
	"2003"	"2003"	"January"	"1"	"New Mexico"	"35"	"30-34 years"	"30-34"	367
	"2003"	"2003"	"January"	"1"	"New Mexico"	"35"	"35-39 years"	"35-39"	162
	"2003"	"2003"	"January"	"1"	"New Mexico"	"35"	"40-44 years"	"40-44"	57
	"2003"	"2003"	"January"	"1"	"New York"	"36"	"Under 15 years"	"15"	29
	"2003"	"2003"	"January"	"1"	"New York"	"36"	"15-19 years"	"15-19"	1501
	"2003"	"2003"	"January"	"1"	"New York"	"36"	"20-24 years"	"20-24"	4226
	"2003"	"2003"	"January"	"1"	"New York"	"36"	"25-29 years"	"25-29"	5285
	"2003"	"2003"	"January"	"1"	"New York"	"36"	"30-34 years"	"30-34"	5533
	"2003"	"2003"	"January"	"1"	"New York"	"36"	"35-39 years"	"35-39"	3231
	"2003"	"2003"	"January"	"1"	"New York"	"36"	"40-44 years"	"40-44"	758
	"2003"	"2003"	"January"	"1"	"New York"	"36"	"45-49 years"	"45-49"	53
	"2003"	"2003"	"January"	"1"	"North Carolina"	"37"	"Under 15 years"	"15"	21
	"2003"	"2003"	"January"	"1"	"North Carolina"	"37"	"15-19 years"	"15-19"	1116
	"2003"	"2003"	"January"	"1"	"North Carolina"	"37"	"20-24 years"	"20-24"	2622
	"2003"	"2003"	"January"	"1"	"North Carolina"	"37"	"25-29 years"	"25-29"	2460
	"2003"	"2003"	"January"	"1"	"North Carolina"	"37"	"30-34 years"	"30-34"	2234
	"2003"	"2003"	"January"	"1"	"North Carolina"	"37"	"35-39 years"	"35-39"	874
	"2003"	"2003"	"January"	"1"	"North Carolina"	"37"	"40-44 years"	"40-44"	190
	"2003"	"2003"	"January"	"1"	"North Dakota"	"38"	"15-19 years"	"15-19"	55
	"2003"	"2003"	"January"	"1"	"North Dakota"	"38"	"20-24 years"	"20-24"	164
	"2003"	"2003"	"January"	"1"	"North Dakota"	"38"	"25-29 years"	"25-29"	189
	"2003"	"2003"	"January"	"1"	"North Dakota"	"38"	"30-34 years"	"30-34"	147
	"2003"	"2003"	"January"	"1"	"North Dakota"	"38"	"35-39 years"	"35-39"	57
	"2003"	"2003"	"January"	"1"	"North Dakota"	"38"	"40-44 years"	"40-44"	15
	"2003"	"2003"	"January"	"1"	"Ohio"	"39"	"Under 15 years"	"15"	21
	"2003"	"2003"	"January"	"1"	"Ohio"	"39"	"15-19 years"	"15-19"	1320
	"2003"	"2003"	"January"	"1"	"Ohio"	"39"	"20-24 years"	"20-24"	3278
	"2003"	"2003"	"January"	"1"	"Ohio"	"39"	"25-29 years"	"25-29"	3131
	"2003"	"2003"	"January"	"1"	"Ohio"	"39"	"30-34 years"	"30-34"	2772
	"2003"	"2003"	"January"	"1"	"Ohio"	"39"	"35-39 years"	"35-39"	1258
	"2003"	"2003"	"January"	"1"	"Ohio"	"39"	"40-44 years"	"40-44"	252
	"2003"	"2003"	"January"	"1"	"Ohio"	"39"	"45-49 years"	"45-49"	11
	"2003"	"2003"	"January"	"1"	"Oklahoma"	"40"	"15-19 years"	"15-19"	599
	"2003"	"2003"	"January"	"1"	"Oklahoma"	"40"	"20-24 years"	"20-24"	1453
	"2003"	"2003"	"January"	"1"	"Oklahoma"	"40"	"25-29 years"	"25-29"	1058
	"2003"	"2003"	"January"	"1"	"Oklahoma"	"40"	"30-34 years"	"30-34"	681
	"2003"	"2003"	"January"	"1"	"Oklahoma"	"40"	"35-39 years"	"35-39"	279
	"2003"	"2003"	"January"	"1"	"Oklahoma"	"40"	"40-44 years"	"40-44"	59
	"2003"	"2003"	"January"	"1"	"Oregon"	"41"	"15-19 years"	"15-19"	348
	"2003"	"2003"	"January"	"1"	"Oregon"	"41"	"20-24 years"	"20-24"	933
	"2003"	"2003"	"January"	"1"	"Oregon"	"41"	"25-29 years"	"25-29"	1037
	"2003"	"2003"	"January"	"1"	"Oregon"	"41"	"30-34 years"	"30-34"	849
	"2003"	"2003"	"January"	"1"	"Oregon"	"41"	"35-39 years"	"35-39"	360
	"2003"	"2003"	"January"	"1"	"Oregon"	"41"	"40-44 years"	"40-44"	65
	"2003"	"2003"	"January"	"1"	"Oregon"	"41"	"45-49 years"	"45-49"	12
	"2003"	"2003"	"January"	"1"	"Pennsylvania"	"42"	"Under 15 years"	"15"	26
	"2003"	"2003"	"January"	"1"	"Pennsylvania"	"42"	"15-19 years"	"15-19"	1072
	"2003"	"2003"	"January"	"1"	"Pennsylvania"	"42"	"20-24 years"	"20-24"	2658
	"2003"	"2003"	"January"	"1"	"Pennsylvania"	"42"	"25-29 years"	"25-29"	3000
	"2003"	"2003"	"January"	"1"	"Pennsylvania"	"42"	"30-34 years"	"30-34"	2998
	"2003"	"2003"	"January"	"1"	"Pennsylvania"	"42"	"35-39 years"	"35-39"	1539
	"2003"	"2003"	"January"	"1"	"Pennsylvania"	"42"	"40-44 years"	"40-44"	310
	"2003"	"2003"	"January"	"1"	"Rhode Island"	"44"	"15-19 years"	"15-19"	101
	"2003"	"2003"	"January"	"1"	"Rhode Island"	"44"	"20-24 years"	"20-24"	236
	"2003"	"2003"	"January"	"1"	"Rhode Island"	"44"	"25-29 years"	"25-29"	243
	"2003"	"2003"	"January"	"1"	"Rhode Island"	"44"	"30-34 years"	"30-34"	305
	"2003"	"2003"	"January"	"1"	"Rhode Island"	"44"	"35-39 years"	"35-39"	164
	"2003"	"2003"	"January"	"1"	"Rhode Island"	"44"	"40-44 years"	"40-44"	37
	"2003"	"2003"	"January"	"1"	"South Carolina"	"45"	"Under 15 years"	"15"	13
	"2003"	"2003"	"January"	"1"	"South Carolina"	"45"	"15-19 years"	"15-19"	616
	"2003"	"2003"	"January"	"1"	"South Carolina"	"45"	"20-24 years"	"20-24"	1305
	"2003"	"2003"	"January"	"1"	"South Carolina"	"45"	"25-29 years"	"25-29"	1200
	"2003"	"2003"	"January"	"1"	"South Carolina"	"45"	"30-34 years"	"30-34"	876
	"2003"	"2003"	"January"	"1"	"South Carolina"	"45"	"35-39 years"	"35-39"	374
	"2003"	"2003"	"January"	"1"	"South Carolina"	"45"	"40-44 years"	"40-44"	75
	"2003"	"2003"	"January"	"1"	"South Dakota"	"46"	"15-19 years"	"15-19"	79
	"2003"	"2003"	"January"	"1"	"South Dakota"	"46"	"20-24 years"	"20-24"	251
	"2003"	"2003"	"January"	"1"	"South Dakota"	"46"	"25-29 years"	"25-29"	247
	"2003"	"2003"	"January"	"1"	"South Dakota"	"46"	"30-34 years"	"30-34"	188
	"2003"	"2003"	"January"	"1"	"South Dakota"	"46"	"35-39 years"	"35-39"	69
	"2003"	"2003"	"January"	"1"	"South Dakota"	"46"	"40-44 years"	"40-44"	12
	"2003"	"2003"	"January"	"1"	"Tennessee"	"47"	"Under 15 years"	"15"	18
	"2003"	"2003"	"January"	"1"	"Tennessee"	"47"	"15-19 years"	"15-19"	881
	"2003"	"2003"	"January"	"1"	"Tennessee"	"47"	"20-24 years"	"20-24"	2030
	"2003"	"2003"	"January"	"1"	"Tennessee"	"47"	"25-29 years"	"25-29"	1652
	"2003"	"2003"	"January"	"1"	"Tennessee"	"47"	"30-34 years"	"30-34"	1241
	"2003"	"2003"	"January"	"1"	"Tennessee"	"47"	"35-39 years"	"35-39"	522
	"2003"	"2003"	"January"	"1"	"Tennessee"	"47"	"40-44 years"	"40-44"	98
	"2003"	"2003"	"January"	"1"	"Texas"	"48"	"Under 15 years"	"15"	86
	"2003"	"2003"	"January"	"1"	"Texas"	"48"	"15-19 years"	"15-19"	4213
	"2003"	"2003"	"January"	"1"	"Texas"	"48"	"20-24 years"	"20-24"	8828
	"2003"	"2003"	"January"	"1"	"Texas"	"48"	"25-29 years"	"25-29"	8082
	"2003"	"2003"	"January"	"1"	"Texas"	"48"	"30-34 years"	"30-34"	6230
	"2003"	"2003"	"January"	"1"	"Texas"	"48"	"35-39 years"	"35-39"	2644
	"2003"	"2003"	"January"	"1"	"Texas"	"48"	"40-44 years"	"40-44"	537
	"2003"	"2003"	"January"	"1"	"Texas"	"48"	"45-49 years"	"45-49"	39
	"2003"	"2003"	"January"	"1"	"Utah"	"49"	"15-19 years"	"15-19"	290
